Name,url
"Harris, Tobias",http://stats.nba.com/player/#!/202699/
"Harrison, Andrew",http://stats.nba.com/player/#!/1626150/
"Hart, Josh",http://stats.nba.com/player/#!/1628404/
"Haslem, Udonis",http://stats.nba.com/player/#!/2617/
"Hayes, Nigel",http://stats.nba.com/player/#!/1628502/
"Hayward, Gordon",http://stats.nba.com/player/#!/202330/
"Henson, John",http://stats.nba.com/player/#!/203089/
"Hernangomez, Juan",http://stats.nba.com/player/#!/1627823/
"Hernangomez, Willy",http://stats.nba.com/player/#!/1626195/
"Hezonja, Mario",http://stats.nba.com/player/#!/1626209/
"Hield, Buddy",http://stats.nba.com/player/#!/1627741/
"Hill, George",http://stats.nba.com/player/#!/201588/
"Hill, Solomon",http://stats.nba.com/player/#!/203524/
"Hilliard, Darrun",http://stats.nba.com/player/#!/1626199/
"Holiday, Jrue",http://stats.nba.com/player/#!/201950/
"Holiday, Justin",http://stats.nba.com/player/#!/203200/
"Holland, John",http://stats.nba.com/player/#!/204066/
"Hollis-Jefferson, Rondae",http://stats.nba.com/player/#!/1626178/
"Holmes, Richaun",http://stats.nba.com/player/#!/1626158/
"Hood, Rodney",http://stats.nba.com/player/#!/203918/
"Horford, Al",http://stats.nba.com/player/#!/201143/
"Howard, Dwight",http://stats.nba.com/player/#!/2730/
"Huestis, Josh",http://stats.nba.com/player/#!/203962/
"Hunter, Vince",http://stats.nba.com/player/#!/629208/
"Ibaka, Serge",http://stats.nba.com/player/#!/201586/
"Iguodala, Andre",http://stats.nba.com/player/#!/2738/
"Ilyasova, Ersan",http://stats.nba.com/player/#!/101141/
"Ingles, Joe",http://stats.nba.com/player/#!/204060/
"Ingram, Brandon",http://stats.nba.com/player/#!/1627742/
"Irving, Kyrie",http://stats.nba.com/player/#!/202681/
"Isaac, Jonathan",http://stats.nba.com/player/#!/1628371/
"Iwundu, Wesley",http://stats.nba.com/player/#!/1628411/
"Jackson, Demetrius",http://stats.nba.com/player/#!/1627743/
